"id","lab_id","lab_nr","bp","std","delta_13_c","delta_13_c_std","prmat_id","prmat_comment","comment","feature","feature_type_id","phase_id","site_id","approved","right_id","created_at","updated_at","dating_method_id","contact_e_mail","creator_ip"
962,317,"17023",4516,26,,,2,"Menschliche Knochen, Sammelprobe (690 g).","Grabung 1991/1992. Bestattungsschicht unter eingekipptem Wandstein 6/7-1.","Galeriegrab II, Bestattungsschicht.",3,180,179,t,1,"2010-11-04 15:24:20","2014-07-16 11:09:54.678421",,"",""
960,317,"16996",4412,34,,,1,"Fraxinus excelsior, Quercus sp. (14 g).","Erdwerk. Areal H, Befund 4C. Äußerer Graben, 90-100 cm über Grabensohle. Brandschicht. T. a quo für Vorratsgefäß mit Randeinstichen. Grabung 1991. Nutzungsphase B des Erdwerks. Vgl. UtC-3323, KN-4661.","Äußerer Graben, Verfüllung.",6,180,177,t,1,"2010-11-04 15:24:20","2014-07-16 11:11:27.353111",,"",""
954,317,"16971",4050,38,,,2,"Rind (255 g).","Fundstelle ""Hinter Felchta"". Siedlung. Grube, Fundschicht unter 0,3m mächtigem Pflughorizont, 0,5m mächtig. Untersuchung 1989.","Grube.",1,180,362,t,1,"2010-11-04 15:24:20","2014-07-16 11:15:56.483022",,"",""
951,317,"16871",4105,42,,,2,"Rind (153 g).","Tiefe, grubenartige Eingrabungen, von Palisade eingefaßt. Fläche 16, 18 und 21 Westteil,; hellere Schicht unter dunkler Kulturschicht in 0,8 - 1,5 m Tiefe. Grabung 1971.","Grube.",4,181,183,t,1,"2010-11-04 15:24:20","2014-07-16 11:18:38.06939",,"",""
950,317,"16863",4732,34,,,2,"Rind (80 g).","Graben. Schnitt D, mittlere Schicht (ca. 0,6 - 1,0 m über Grabensohle, 0,8 - 1,0 m unter Geländeoberfläche). Wenig untypische, quarzgemagerte Keramik. Grabung 1985.  Nach Datum und Kontext wohl Michelsberg V.","Grabenfüllung.",6,113,266,t,1,"2010-11-04 15:24:20","2014-07-16 11:19:56.918668",,"",""
947,317,"16261",4719,42,,,1,"Quercus sp., Acer cf. campestre, Corylus avellana, Salix sp., Ligustrum vulgare (08 g).","Areal A, Befund 4AB. Sammelprobe äußerer Graben, 90-120 cm  über Grabensohle. T.p.q. für Einzelgrabbecher, t.a.q. für Hirschgeweihdeponierung. Grabung 1989.","Äußerer Graben, Verfüllung.",6,316,177,t,1,"2010-11-04 15:24:20","2014-07-16 11:22:16.468557",,"",""
10250,266,"2750",9190,100,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22297

","Schnitt 17",7,286,2771,,1,"2014-07-16 11:22:55.678748","2014-07-16 11:22:55.678748",,"","134.245.38.100"
945,317,"16228",6835,43,,,1,"Quercus sp. (07 g).","Areal E, Sammelprobe Befunde 5, 9, 11. Fundamentgraben Palisade in 0-30 cm Tiefe unter Muschelkalk-Oberfläche. Grabung 1990. Datum aus unbekannten Gründen zu alt.","Palisade.",6,316,177,t,1,"2010-11-04 15:24:20","2014-07-16 11:23:30.305975",,"",""
943,317,"16120",4115,37,,,1,"Fraxinus excelsior (18 g).","Areal G, Befund 3C/20. Innerer Graben, 80-90 cm  über Grabensohle. Grabung 1991.","Innerer Graben, Verfüllung.",6,316,177,t,1,"2010-11-04 15:24:20","2014-07-16 11:24:45.75609",,"",""
10254,266,"2754",9940,100,,,9,"Holz","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22301

","Schnitt 10C Turf",7,286,2772,,1,"2014-07-16 11:28:27.603499","2014-07-16 11:28:27.603499",,"","134.245.38.100"
10255,266,"2755",8630,100,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22302
","Schnitt 6A C17",7,286,2773,,1,"2014-07-16 12:15:24.420046","2014-07-16 12:15:24.420046",,"","134.245.38.100"
10258,266,"2758",9250,100,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22305
","Schnitt 17",7,286,2773,,1,"2014-07-16 12:21:50.435147","2014-07-16 12:21:50.435147",,"","134.245.38.100"
10264,266,"3002",9030,60,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22321
","Schnitt 33",7,286,2773,,1,"2014-07-16 12:32:13.756637","2014-07-16 12:32:13.756637",,"","134.245.38.100"
10266,266,"3004",7740,70,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22323
","Schnitt 30 B6B A5",7,286,2773,,1,"2014-07-16 12:35:49.365478","2014-07-16 12:35:49.365478",,"","134.245.38.100"
10267,266,"3005",7840,70,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22324
","Schnitt 31 C",7,286,2773,,1,"2014-07-16 12:37:17.026199","2014-07-16 12:37:17.026199",,"","134.245.38.100"
10271,266,"3009",9240,70,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22328
","Schnitt 17",7,286,2773,,1,"2014-07-16 12:43:40.99122","2014-07-16 12:43:40.99122",,"","134.245.38.100"
4707,317,"14008-13651",4010,45,,,2,"human, Menschliche Knochen, collagen.","Mehrfachbestattung mit drei Bestattungen. Beigaben aber gut der datierten Bestattung zuzuordnen.
","Grab 6, Bestattung 1.",2,298,1425,t,1,"","2014-07-16 12:44:25.432913",,"",""
10272,266,"3010",8810,70,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22330
","Schnitt 5A",7,286,2773,,1,"2014-07-16 12:44:57.364677","2014-07-16 12:44:57.364677",,"","134.245.38.100"
13651,445,"5286",4950,35,-26.6,,1,"alder","","trench 171 on second mound phase",14,429,4197,,1,"2015-05-26 08:38:18.056093","2015-05-26 08:38:18.056093",,"","134.245.38.100"
4417,398,"1628",6300,90,0,,3,"Getreide","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=24679
","Stelle 9c; according to BANADORA-DB: GO 9-261 276",1,56,182,t,1,"","2014-06-26 09:04:50.039596",,"",""
1006,317,"19374",4766,31,,,2,"Menschliche Knochen.","","Kiesgrube am Münzbach, Grab.",2,257,331,t,1,"2010-11-04 15:24:20","2014-07-16 10:39:54.602456",,"",""
1005,317,"19371",3595,29,,,2,"Menschliche Knochen.","","Am großen Sohl (Fpl. 5).",2,246,344,t,1,"2010-11-04 15:24:20","2014-07-16 10:40:33.23516",,"",""
997,317,"19285",3871,22,,,2,"Menschliche Knochen.","","Grab.",2,272,287,t,1,"2010-11-04 15:24:20","2014-07-16 10:45:49.203727",,"",""
993,317,"19223",3594,32,,,2,"Menschliche Knochen.","","Fundplatz 8, Grab 4.",2,246,318,t,1,"2010-11-04 15:24:20","2014-07-16 10:48:23.64841",,"",""
991,317,"19181",4477,20,,,2,"","","Grube unten.",1,314,325,t,1,"2010-11-04 15:24:20","2014-07-16 10:49:36.431107",,"",""
10242,266,"1954",7440,60,,,7,"","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22282

","Schnitt II",7,511,2763,,1,"2014-07-16 10:56:37.021034","2014-07-16 10:56:37.021034",,"","134.245.38.100"
978,317,"18727",3575,28,,,2,"Menschliche Knochen.","Aunjetitzer Kultur.","Grab.",2,246,286,t,1,"2010-11-04 15:24:20","2014-07-16 10:57:52.757091",,"",""
974,317,"17526",5218,160,,,1,"Corylus avellana, Pomoideae, Quercus sp., Fraxinus excelsior, Ulmus sp. (4,1 g).","Befestigte Siedlung. Graben 4, östl. und westl. Grabenkopf, Unterschicht >1m Tiefe unter Planum.","Graben, Verfüllung.",6,114,180,t,1,"2010-11-04 15:24:20","2014-07-16 11:00:50.423275",,"",""
973,317,"17524",5027,39,,,1,"Pomoideae, Quercus sp., Salix sp., Acer sp., Corylus avellana, Fraxinus excelsior, Ulmus sp. (6,8 g).","Befestigte Siedlung. Graben 4, westl. Grabenkopf, Brandschicht, 0,6 - 0,8 m Tiefe unter Planum.","Graben, Verfüllung.",6,114,180,t,1,"2010-11-04 15:24:20","2014-07-16 11:01:28.925195",,"",""
967,317,"17123",3848,47,,,2,"Rind (122 g).","Tiefe, grubenartige Eingrabungen, von Palisade eingefaßt. Fläche 18 Westteil; mittlere dunkle Kulturschicht. Tiefe ca. 1,5m. In diesem Bereich Kugelamphoren-Scherben. Grabung 1971. Datum zu jung.","Grube.",4,315,183,t,1,"2010-11-04 15:24:20","2014-07-16 11:05:58.974744",,"",""
10245,266,"2531",6030,60,,,1,"Holzkohle","culture: GROUPE DE BLICQUY
according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22291
","Fosse 3",6,429,2766,,1,"2014-07-16 11:12:01.872445","2014-07-16 11:12:01.872445",,"","134.245.38.100"
957,317,"16974",4348,57,,,1,"Quercus sp., Pomoideae (7 g).","Befestigte Siedlung. Befund 3 (Haus, Kellergrube), Abhub 5. Grabungen ab 1989.","Grube.",1,181,194,t,1,"2010-11-04 15:24:20","2014-07-16 11:13:43.152866",,"",""
952,317,"16962",4490,23,,,2,"Menschliche Knochen, Sammelprobe (494 g).","Grabung 1948.","Galeriegrab I, Bestattungsschicht.",3,180,178,t,1,"2010-11-04 15:24:20","2014-07-16 11:17:22.685198",,"",""
10248,266,"2723",8980,100,,,1,"Holzkohle","according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22295

","Schnitt 6C A6",7,286,2769,,1,"2014-07-16 11:18:56.614032","2014-07-16 11:18:56.614032",,"","134.245.38.100"
4402,351,"3039",5810,200,0,,1,"charcoal","","428-8, House 10",1,274,162,t,1,"","",,"",""
4403,351,"3040",7100,500,0,,1,"charcoal","","254-8, House 11",1,59,162,t,1,"","",,"",""
4404,351,"3041/2/3",6700,190,0,,1,"charcoal","","255-6/7, House 11",1,59,162,t,1,"","",,"",""
4405,351,"3044/45",7250,500,0,,1,"charcoal","","362-6/11, House 11",1,59,162,t,1,"","",,"",""
4406,351,"3192",6060,170,0,,1,"charcoal","","360-16/74/78, House 11",1,59,162,t,1,"","",,"",""
4407,351,"3216",6540,260,0,,1,"charcoal","","455-26, House 11",1,59,162,t,1,"","",,"",""
4408,351,"3217",5800,320,0,,1,"charcoal","","492-19, House 11",1,59,162,t,1,"","",,"",""
4409,351,"3245",6520,65,0,,1,"charcoal","","353-73, House 11",1,59,162,t,1,"","",,"",""
4410,347,"3372",6380,140,-25.8,,1,"charcoal, quercus","","5-160, House 2",1,59,1336,t,1,"","",,"",""
4411,347,"3374",6350,140,-25.9,,1,"charcoal, quercus","","5-148, House 2",1,59,1336,t,1,"","",,"",""
4412,317,"8606-8827",5960,80,0,,2,"bone, homo sap.","Merzbach XII, Württemberg 8","Grab",2,316,1335,t,1,"","",,"",""
4413,317,"8607-828",6045,60,0,,2,"bone, homo sap.","Merzbach XII, Württemberg 8","Grab",2,316,1335,t,1,"","",,"",""
4414,347,"2597",6390,100,-25.2,,12,"ceramics","","42-180, House 20",1,59,164,t,1,"","",,"",""
4415,351,"3738",6370,160,0,,1,"charcoal, quercus","","58-49&60/75",1,59,164,t,1,"","",,"",""
4416,351,"4046",6900,300,0,,1,"charcoal, quercus","","22-33/77/..176, House 1",1,59,164,t,1,"","",,"",""
948,317,"16266",5018,40,,,1,"Quercus sp. (09 g).","Areal E, Befund 12. Fundamentgraben Palisade in 0-60 cm Tiefe unter Muschelkalk-Oberfläche. Brandstelle mit verbrannten Knochen. Grabung 1990. Nutzungsphase A (Konstruktion) des Erdwerks.","Palisade.",6,114,177,t,1,"2010-11-04 15:24:20","2014-07-16 11:21:16.959308",,"",""
2944,309,"13354",4950,60,,,7,"n/a (n/a)(n/a)","","",7,383,801,t,1,"","",,"","sjögren"
10247,266,"2594",5510,60,,,7,"","culture: Narva-culture
according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22293

","",7,429,2767,,1,"2014-07-16 11:16:19.075449","2014-09-16 14:10:40.858934",,"","134.245.38.100"
13652,445,"5289",4960,35,-26.7,,1,"hazel","","from stakehole 209 to W of timber screen on second mound phase",14,429,4197,,1,"2015-05-26 08:39:49.205743","2015-05-26 08:39:49.205743",,"","134.245.38.100"
982,317,"18799",4771,32,,,2,"Menschliche Knochen.","","Fpl. 3; menschliches Skelett aus Grab.",2,127,311,t,1,"2010-11-04 15:24:20","2014-07-16 10:55:17.249982",,"",""
977,317,"18703",4325,31,,,2,"Menschliche Knochen.","","Grab.",2,314,289,t,1,"2010-11-04 15:24:20","2014-07-16 10:58:29.459569",,"",""
4418,398,"1533",6170,80,,,3,"","","",7,71,1363,t,1,"2011-10-24 14:15:25.075813","2011-10-24 14:15:25.075813",,"","134.245.38.118"
4424,398,"2898",6170,60,-23.7,,3,"","","",1,66,259,t,1,"2011-10-25 06:54:43.526523","2011-10-25 06:54:43.526523",,"","134.245.38.118"
4429,398,"6905",6200,55,,,11,"charred hazelnut shells","","",7,316,1364,t,1,"2011-10-25 08:39:28.750337","2011-10-25 08:39:28.750337",,"","134.245.38.118"
4434,309,"16715",5730,35,,,1,"","","f1",1,295,1368,t,1,"2011-10-25 14:41:24.816583","2011-10-25 14:44:06.257503",,"","134.245.38.120"
4436,309,"16717",5790,35,,,1,"","","f78",1,295,1368,t,1,"2011-10-25 14:45:10.465474","2011-10-25 14:45:10.465474",,"","134.245.38.120"
4439,297,"97",5630,100,,,1,"Charcoal from Pit B at depth 1.5m in loess. Comment: HCl and
strong NaOH treatment. Dates are as expected.","","Pit B",1,259,1369,t,1,"2011-10-25 15:24:12.07955","2011-10-25 15:24:12.07955",,"","134.245.38.120"
4440,309,"13267",5585,45,,,1,"Bischheim pit 8","","Bischheim pit 8",1,259,263,t,1,"2011-10-25 15:44:39.495419","2011-10-25 15:44:39.495419",,"","134.245.38.120"
4419,398,"6906",6195,50,,,13,"hazelnut shells","","",7,66,1364,t,1,"2011-10-24 14:33:40.636242","2011-10-24 14:33:40.636242",,"","134.245.38.118"
3526,464,"677",4355,55,,,2,"Os animal","Veraza; UBAR677 (Font 2001 e.p.)","Residencial; Assentament aire lliure; Fossa-sitja",1,424,1143,t,1,"2011-10-13 20:56:12","",,"","http://www.telearchaeology.com/c14"
3759,370,"1242",4775,60,,,1,"Carbó","Veraza; MC1242 (Martín 1982, Martín i Mestres 2002)","Residencial; Fons de cabana",1,424,1205,t,1,"2011-10-13 20:56:12","",,"","http://www.telearchaeology.com/c14"
3760,370,"2143",4640,90,,,1,"Carbó","Veraza; MC2143 (Martín 1982, Martín i Mestres 2002)","Residencial; Fons de cabana",1,424,1205,t,1,"2011-10-13 20:56:12","",,"","http://www.telearchaeology.com/c14"
3472,262,"64939",4020,100,,,1,"Carbó","Veraza, Campaniforme; Beta64939 (Alcade et Al. 1997)","Residencial; Hàbitat en abric; Nivell III.1",10,396,1132,t,1,"2011-10-13 20:56:12","",,"","http://www.telearchaeology.com/c14"
2078,462,"102",5120,150,,,1,"kol (coal)(Kohle)","","i kl",1,159,1022,t,1,"","",,"","sjögren"
2665,462,"5996",4570,80,,,11,"hasselnöt (haselnut)(Haselnuss)","","",1,322,906,t,1,"","",,"","sjögren"
3981,349,"35987",9669,152,,,2,"animal bone","","Erdwerk, Graben 3",6,429,1280,t,1,"2011-10-18 11:08:15.140203","2011-10-18 11:08:15.140203",,"","134.245.38.25"
3982,349,"35988",4787,38,,,2,"animal bone","","Erdwerk, Graben 3",6,429,1280,t,1,"2011-10-18 11:09:30.196983","2011-10-18 11:09:30.196983",,"","134.245.38.25"
3985,349,"33090",4951,24,,,2,"animal bone","","Erdwerk 1",6,429,1282,t,1,"2011-10-18 11:24:33.622354","2011-10-18 11:24:33.622354",,"","134.245.38.25"
3986,349,"33092",5024,37,,,2,"animal bone","","Erdwerk 1",6,429,1282,t,1,"2011-10-18 11:25:53.664708","2011-10-18 11:25:53.664708",,"","134.245.38.25"
3987,349,"33091",4899,28,,,2,"animal bone","","Erdwerk 2",6,429,1282,t,1,"2011-10-18 11:27:51.807376","2011-10-18 11:27:51.807376",,"","134.245.38.25"
3261,442,"2404",4760,120,,,1,"kol (coal)(Kohle)","","",1,361,980,t,1,"","",,"","sjögren"
976,317,"17559",4319,23,,,2,"Sammelprobe (z.T. mit Brandspuren): Rind, Schwein, Schaf/Ziege, Schaf, Rothirsch, Hund oder Wolf (305 g).","Sammelprobe (z.T. mit Brandspuren): Rind, Schwein, Schaf/Ziege, Schaf, Rothirsch, Hund oder Wolf (insgesamt 305g). Vgl. KN-3056 aus gleicher Grube.","Grube.",1,181,185,t,1,"2010-11-04 15:24:20","2014-07-16 10:59:20.291049",,"",""
969,317,"17157",1769,30,,,2,"Rind, Rothirsch (176 g).","Tiefe, grubenartige Eingrabungen, von Palisade eingefaßt. Fläche 13 und 13 westl. Erweiterung;  dunkle Kulturschicht. Tiefe 0,6-0,95m. Grabung 1971. Datum zu jung.","Grube.",4,181,183,t,1,"2010-11-04 15:24:20","2014-07-16 11:04:36.673392",,"",""
10243,266,"2162",5280,50,,,7,"","culture: Narva-culture
according to BANADORA-URL: http://www.archeometrie.mom.fr/banadora/echantillon.php?num=22285

 ","",7,429,2764,,1,"2014-07-16 11:06:53.091996","2014-07-16 11:06:53.091996",,"","134.245.38.100"
4420,322,"7703",3960,95,,,1,"aus der Kammer","","Grab 2",3,307,1365,t,1,"2011-10-24 15:10:57.436645","2011-10-24 15:10:57.436645",,"","134.245.38.25"
4422,398,"2899",6290,70,-24.9,,3,"seeds","","",1,66,259,t,1,"2011-10-25 06:25:01.114744","2011-10-25 06:25:01.114744",,"","134.245.38.118"
4426,398,"2900",6160,60,-23.4,,3,"","","",1,66,259,t,1,"2011-10-25 07:02:22.991872","2011-10-25 07:02:22.991872",,"","134.245.38.118"
964,317,"17025",4860,27,,,2,"Rind, Schaf (224 g).","Graben. Schnitt D, Basisschicht (bis 0,6 m über Grabensohle, 1,2 - 1,8 m unter Geländeoberfläche). Wenig untypische, quarzgemagerte Keramik. Grabung 1985. Nach Datum und Kontext wohl Michelsberg V.","Grabenfüllung.",6,113,266,t,1,"2010-11-04 15:24:20","2014-07-16 11:08:18.462871",,"",""
4428,398,"6904",6040,45,-27.8,,11,"charred hazelnut shells","","",7,316,1364,t,1,"2011-10-25 08:33:13.97421","2011-10-25 08:33:13.97421",,"","134.245.38.118"
4430,398,"6152",5730,60,-23.7,,2,"","","",1,316,1367,t,1,"2011-10-25 12:41:23.568968","2011-10-25 12:55:18.399452",,"","134.245.38.120"
4431,398,"6153",5800,65,-25,,2,"","","",1,316,1367,t,1,"2011-10-25 13:11:08.3193","2011-10-25 13:11:08.3193",,"","134.245.38.120"
4432,398,"6154",6175,65,24.2,,2,"","","",1,316,1367,t,1,"2011-10-25 13:17:05.997936","2011-10-25 13:17:05.997936",,"","134.245.38.120"
4433,398,"6202",1990,60,-25.7,,2,"The sample material was in a very bad condition and two test were needed to get a date.","","",1,316,1367,t,1,"2011-10-25 13:26:22.023838","2011-10-25 13:26:22.023838",,"","134.245.38.120"
4435,309,"16716",5845,45,,,1,"","","f13",1,295,1368,t,1,"2011-10-25 14:43:25.361252","2011-10-25 14:43:25.361252",,"","134.245.38.120"
4437,309,"16718",5835,35,,,1,"","","f94",1,90,1368,t,1,"2011-10-25 14:47:31.989706","2011-10-25 14:47:31.989706",,"","134.245.38.120"
4442,309,"13266",5090,60,,,7,"","","Michelsberg Pit 3",1,112,263,t,1,"2011-10-25 16:00:09.147912","2011-10-25 16:00:09.147912",,"","134.245.38.120"
4443,364,"853",5360,70,,,11,"charred hazelnut shells","","hearth, sq. 23C",1,259,27,t,1,"2011-10-25 16:10:01.90067","2011-10-25 16:10:01.90067",,"","134.245.38.120"
3988,349,"33093",4813,29,,,2,"animal bone","","Erdwerk 2",6,429,1282,t,1,"2011-10-18 11:28:37.479294","2011-10-18 11:28:37.479294",,"","134.245.38.25"
3989,349,"33094",4814,26,,,2,"animal bone","","Erdwerk 2",6,429,1282,t,1,"2011-10-18 11:29:21.991868","2011-10-18 11:29:21.991868",,"","134.245.38.25"
3990,349,"36632",4453,25,,,2,"apatite","","Erdwerk 2",6,429,1283,t,1,"2011-10-18 11:33:21.437648","2011-10-18 11:33:21.437648",,"","134.245.38.25"
3994,349,"33096",4795,27,,,2,"animal bone","","Erdwerk",6,296,1286,t,1,"2011-10-18 11:49:51.685881","2011-10-18 11:49:51.685881",,"","134.245.38.25"
3995,349,"33083",4963,29,,,2,"animal bone, ""Großes Röhrenknochenfragment""","","Erdwerk",6,429,1287,t,1,"2011-10-18 11:52:41.163052","2011-10-18 11:52:41.163052",,"","134.245.38.25"
3996,349,"33084",4861,23,,,2,"animal bone, ""Großes Röhrenknochenfragment""","","Erdwerk",6,429,1287,t,1,"2011-10-18 11:53:33.464283","2011-10-18 11:53:33.464283",,"","134.245.38.25"
3979,349,"35990",4974,26,,,2,"animal bone","","Erdwerk, Graben 1",6,429,1280,t,1,"2011-10-18 11:02:26.918412","2011-10-18 11:02:26.918412",,"","134.245.38.25"
3983,349,"33085",4726,33,,,2,"animal bone","","Erdwerk",6,429,1281,t,1,"2011-10-18 11:13:27.278586","2011-10-18 11:13:27.278586",,"","134.245.38.25"
3991,349,"35992",5337,28,,,1,"","","Siedlungsgrube, MK",1,287,1284,t,1,"2011-10-18 11:41:50.609397","2011-10-18 11:41:50.609397",,"","134.245.38.25"
3992,349,"35991",4834,26,,,2,"animal bone","","Grube mit Tierbestattung sowie BAK- und MK- Keramik",1,429,1285,t,1,"2011-10-18 11:45:45.675156","2011-10-18 11:45:45.675156",,"","134.245.38.25"
3993,349,"33095",4851,31,,,2,"animal bone","","Erdwerk",6,296,1286,t,1,"2011-10-18 11:48:45.184752","2011-10-18 11:48:45.184752",,"","134.245.38.25"
3984,349,"33089",4712,30,,,2,"animal bone","","Erdwerk",6,429,1281,t,1,"2011-10-18 11:15:55.07015","2011-10-18 11:15:55.07015",,"","134.245.38.25"
4131,249,"10589",4435,36,-21.31,,2,"Zahn, Wildschwein","","Grab: 01/1961, Probe:61/11,1,18",2,159,1288,t,1,"","",,"",""
4132,476,"7448",4827,47,-24,,2,"Kn, Mensch","","Grab: 04/1961, Probe:61/11,1,4",2,159,1288,t,1,"","",,"",""
4133,249,"10592",4500,65,-22.31,,2,"Zahn, Biber","","Grab: 04/1961, Probe:61/11,1,4",2,159,1288,t,1,"","",,"",""
4134,476,"7449",4970,50,-22.1,,2,"Kn, Mensch","","Grab: 08/1961, Probe:61/11,8",2,159,1288,t,1,"","",,"",""
4135,249,"10597",4135,41,-19.52,,2,"Zahn, Dachs","","Grab: 08/1961, Probe:61/11,8,9",2,159,1288,t,1,"","",,"",""
4136,476,"8179",4855,49,-22,,2,"Kn, Mensch","","Grab: 09/1961, Probe:61/11,9",2,159,1288,t,1,"","",,"",""
4137,249,"10598",4303,34,-20.86,,2,"Kn, Reh","","Grab: 09/1961, Probe:61/11,9,3",2,159,1288,t,1,"","",,"",""
4138,476,"8180",4833,38,-23.3,,2,"Kn, Mensch","","Grab: 05/1961, Probe:61/11,5",2,159,1288,t,1,"","",,"",""
4139,476,"8181",4795,38,-23.4,,2,"Kn, Mensch","","Grab: 05/1961, Probe:61/11,5,2",2,159,1288,t,1,"","",,"",""
4140,249,"10594",4398,34,-20.19,,2,"Kn, Wildschwein","","Grab: 05/1961, Probe:61/11,5,1",2,159,1288,t,1,"","",,"",""
4141,249,"9752",4830,47,-19.89,,2,"Kn, Mensch","","Grab: 07/1961, Probe:61/11,7",2,159,1288,t,1,"","",,"",""
4142,249,"10593",4429,32,-22.62,,2,"Kn, Reh","","Grab: 07/1961, Probe:61/11,7,14",2,159,1288,t,1,"","",,"",""
4143,398,"2917",5290,90,-21.6,,2,"Kn, Mensch","","",2,285,1289,t,1,"","",,"",""
